# Auto-generated by emojicon.py using CLDR v44.1
# DO NOT EDIT MANUALLY!

[smileys_emotion]
😀;mukhang nakangiti;malaking ngiti|mukha|mukhang nakangisi|mukhang nakangiti|nakangiti|ngiti
	⛹🏽‍♂️;lalaking may bola: katamtamang kulay ng balat;bola|katamtamang kulay ng balat|lalaki|lalaking may bola|lalaking may bola: katamtamang kulay ng balat
	⛹🏾‍♂️;lalaking may bola: katamtamang dark na kulay ng balat;bola|katamtamang dark na kulay ng balat|lalaki|lalaking may bola|lalaking may bola: katamtamang dark na kulay ng balat
	⛹🏿‍♂️;lalaking may bola: dark na kulay ng balat;bola|dark na kulay ng balat|lalaki|lalaking may bola|lalaking may bola: dark na kulay ng balat
⛹️‍♀️;babaeng may bola;babae|babaeng may bola|bola
	⛹🏻‍♀️;babaeng may bola: light na kulay ng balat;babae|babaeng may bola|babaeng may bola: light na kulay ng balat|bola|light na kulay ng balat
	⛹🏼‍♀️;babaeng may bola: katamtamang light na kulay ng balat;babae|babaeng may bola|babaeng may bola: katamtamang light na kulay ng balat|bola|katamtamang light na kulay ng balat
	⛹🏽‍♀️;babaeng may bola: katamtamang kulay ng balat;babae|babaeng may bola|babaeng may bola: katamtamang kulay ng balat|bola|katamtamang kulay ng balat
	⛹🏾‍♀️;babaeng may bola: katamtamang dark na kulay ng balat;babae|babaeng may bola|babaeng may bola: katamtamang dark na kulay ng balat|bola|katamtamang dark na kulay ng balat
	⛹🏿‍♀️;babaeng may bola: dark na kulay ng balat;babae|babaeng may bola|babaeng may bola: dark na kulay ng balat|bola|dark na kulay ng balat
🏋️;weight lifter;lifter|weight lifter|weights
	🏋🏻;weight lifter: light na kulay ng balat;lifter|light na kulay ng balat|weight lifter|weight lifter: light na kulay ng balat|weights
	🏋🏼;weight lifter: katamtamang light na kulay ng balat;katamtamang light na kulay ng balat|lifter|weight lifter|weight lifter: katamtamang light na kulay ng balat|weights
	🏋🏽;weight lifter: katamtamang kulay ng balat;katamtamang kulay ng balat|lifter|weight lifter|weight lifter: katamtamang kulay ng balat|weights
	🏋🏾;weight lifter: katamtamang dark na kulay ng balat;katamtamang dark na kulay ng balat|lifter|weight lifter|weight lifter: katamtamang dark na kulay ng balat|weights
	🏋🏿;weight lifter: dark na kulay ng balat;dark na kulay ng balat|lifter|weight lifter|weight lifter: dark na kulay ng balat|weights
🏋️‍♂️;lalaking nagwe-weight lift;lalaki|lalaking nagwe-weight lift|nagwe-weight lift|weight lifter|weight lifting
	🏋🏻‍♂️;lalaking nagwe-weight lift: light na kulay ng balat;lalaki|lalaking nagwe-weight lift|lalaking nagwe-weight lift: light na kulay ng balat|light na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏼‍♂️;lalaking nagwe-weight lift: katamtamang light na kulay ng balat;katamtamang light na kulay ng balat|lalaki|lalaking nagwe-weight lift|lalaking nagwe-weight lift: katamtamang light na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏽‍♂️;lalaking nagwe-weight lift: katamtamang kulay ng balat;katamtamang kulay ng balat|lalaki|lalaking nagwe-weight lift|lalaking nagwe-weight lift: katamtamang kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏾‍♂️;lalaking nagwe-weight lift: katamtamang dark na kulay ng balat;katamtamang dark na kulay ng balat|lalaki|lalaking nagwe-weight lift|lalaking nagwe-weight lift: katamtamang dark na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏿‍♂️;lalaking nagwe-weight lift: dark na kulay ng balat;dark na kulay ng balat|lalaki|lalaking nagwe-weight lift|lalaking nagwe-weight lift: dark na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
🏋️‍♀️;babaeng nagwe-weight lift;babae|babaeng nagwe-weight lift|nagwe-weight lift|weight lifter|weight lifting
	🏋🏻‍♀️;babaeng nagwe-weight lift: light na kulay ng balat;babae|babaeng nagwe-weight lift|babaeng nagwe-weight lift: light na kulay ng balat|light na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏼‍♀️;babaeng nagwe-weight lift: katamtamang light na kulay ng balat;babae|babaeng nagwe-weight lift|babaeng nagwe-weight lift: katamtamang light na kulay ng balat|katamtamang light na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏽‍♀️;babaeng nagwe-weight lift: katamtamang kulay ng balat;babae|babaeng nagwe-weight lift|babaeng nagwe-weight lift: katamtamang kulay ng balat|katamtamang kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏾‍♀️;babaeng nagwe-weight lift: katamtamang dark na kulay ng balat;babae|babaeng nagwe-weight lift|babaeng nagwe-weight lift: katamtamang dark na kulay ng balat|katamtamang dark na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
	🏋🏿‍♀️;babaeng nagwe-weight lift: dark na kulay ng balat;babae|babaeng nagwe-weight lift|babaeng nagwe-weight lift: dark na kulay ng balat|dark na kulay ng balat|nagwe-weight lift|weight lifter|weight lifting
🚴;nagbibisikleta;bicycle|bicyclist|bike|bisikleta|cyclist|nagbibisikleta
	🚴🏻;nagbibisikleta: light na kulay ng balat;bicycle|bicyclist|bike|bisikleta|cyclist|light na kulay ng balat|nagbibisikleta|nagbibisikleta: light na kulay ng balat
	🚴🏼;nagbibisikleta: katamtamang light na kulay ng balat;bicycle|bicyclist|bike|bisikleta|cyclist|katamtamang light na kulay ng balat|nagbibisikleta|nagbibisikleta: katamtamang light na kulay ng balat
	🚴🏽;nagbibisikleta: katamtamang kulay ng balat;bicycle|bicyclist|bike|bisikleta|cyclist|katamtamang kulay ng balat|nagbibisikleta|nagbibisikleta: katamtamang kulay ng balat
	🚴🏾;nagbibisikleta: katamtamang dark na kulay ng balat;bicycle|bicyclist|bike|bisikleta|cyclist|katamtamang dark na kulay ng balat|nagbibisikleta|nagbibisikleta: katamtamang dark na kulay ng balat
	🚴🏿;nagbibisikleta: dark na kulay ng balat;bicycle|bicyclist|bike|bisikleta|cyclist|dark na kulay ng balat|nagbibisikleta|nagbibisikleta: dark na kulay ng balat
🚴‍♂️;lalaking nagbibisikleta;bisikleta|lalaki|lalaking nagbibisikleta|nagbibisikleta
	🚴🏻‍♂️;lalaking nagbibisikleta: light na kulay ng balat;bisikleta|lalaki|lalaking nagbibisikleta|lalaking nagbibisikleta: light na kulay ng balat|light na kulay ng balat|nagbibisikleta
	🚴🏼‍♂️;lalaking nagbibisikleta: katamtamang light na kulay ng balat;bisikleta|katamtamang light na kulay ng balat|lalaki|lalaking nagbibisikleta|lalaking nagbibisikleta: katamtamang light na kulay ng balat|nagbibisikleta
	🚴🏽‍♂️;lalaking nagbibisikleta: katamtamang kulay ng balat;bisikleta|katamtamang kulay ng balat|lalaki|lalaking nagbibisikleta|lalaking nagbibisikleta: katamtamang kulay ng balat|nagbibisikleta
	🚴🏾‍♂️;lalaking nagbibisikleta: katamtamang dark na kulay ng balat;bisikleta|katamtamang dark na kulay ng balat|lalaki|lalaking nagbibisikleta|lalaking nagbibisikleta: katamtamang dark na kulay ng balat|nagbibisikleta
	🚴🏿‍♂️;lalaking nagbibisikleta: dark na kulay ng balat;bisikleta|dark na kulay ng balat|lalaki|lalaking nagbibisikleta|lalaking nagbibisikleta: dark na kulay ng balat|nagbibisikleta
🚴‍♀️;babaeng nagbibisikleta;babae|babaeng nagbibisikleta|bisikleta|nagbibisikleta
	🚴🏻‍♀️;babaeng nagbibisikleta: light na kulay ng balat;babae|babaeng nagbibisikleta|babaeng nagbibisikleta: light na kulay ng balat|bisikleta|light na kulay ng balat|nagbibisikleta
	🚴🏼‍♀️;babaeng nagbibisikleta: katamtamang light na kulay ng balat;babae|babaeng nagbibisikleta|babaeng nagbibisikleta: katamtamang light na kulay ng balat|bisikleta|katamtamang light na kulay ng balat|nagbibisikleta
	🚴🏽‍♀️;babaeng nagbibisikleta: katamtamang kulay ng balat;babae|babaeng nagbibisikleta|babaeng nagbibisikleta: katamtamang kulay ng balat|bisikleta|katamtamang kulay ng balat|nagbibisikleta
	🚴🏾‍♀️;babaeng nagbibisikleta: katamtamang dark na kulay ng balat;babae|babaeng nagbibisikleta|babaeng nagbibisikleta: katamtamang dark na kulay ng balat|bisikleta|katamtamang dark na kulay ng balat|nagbibisikleta
	🚴🏿‍♀️;babaeng nagbibisikleta: dark na kulay ng balat;babae|babaeng nagbibisikleta|babaeng nagbibisikleta: dark na kulay ng balat|bisikleta|dark na kulay ng balat|nagbibisikleta
🚵;mountain biker;bike|bisikleta|cyclist|mountain biker|nagba-bike|nagma-mountain bike
	🚵🏻;mountain biker: light na kulay ng balat;bike|bisikleta|cyclist|light na kulay ng balat|mountain biker|mountain biker: light na kulay ng balat|nagba-bike|nagma-mountain bike
	🚵🏼;mountain biker: katamtamang light na kulay ng balat;bike|bisikleta|cyclist|katamtamang light na kulay ng balat|mountain biker|mountain biker: katamtamang light na kulay ng balat|nagba-bike|nagma-mountain bike
	🚵🏽;mountain biker: katamtamang kulay ng balat;bike|bisikleta|cyclist|katamtamang kulay ng balat|mountain biker|mountain biker: katamtamang kulay ng balat|nagba-bike|nagma-mountain bike
	🚵🏾;mountain biker: katamtamang dark na kulay ng balat;bike|bisikleta|cyclist|katamtamang dark na kulay ng balat|mountain biker|mountain biker: katamtamang dark na kulay ng balat|nagba-bike|nagma-mountain bike
	🚵🏿;mountain biker: dark na kulay ng balat;bike|bisikleta|cyclist|dark na kulay ng balat|mountain biker|mountain biker: dark na kulay ng balat|nagba-bike|nagma-mountain bike
🚵‍♂️;lalaking nagma-mountain bike;bisikleta|lalaki|lalaking nagma-mountain bike|mountain bike|nagbibisikleta
	🚵🏻‍♂️;lalaking nagma-mountain bike: light na kulay ng balat;bisikleta|lalaki|lalaking nagma-mountain bike|lalaking nagma-mountain bike: light na kulay ng balat|light na kulay ng balat|mountain bike|nagbibisikleta
	🚵🏼‍♂️;lalaking nagma-mountain bike: katamtamang light na kulay ng balat;bisikleta|katamtamang light na kulay ng balat|lalaki|lalaking nagma-mountain bike|lalaking nagma-mountain bike: katamtamang light na kulay ng balat|mountain bike|nagbibisikleta
	🚵🏽‍♂️;lalaking nagma-mountain bike: katamtamang kulay ng balat;bisikleta|katamtamang kulay ng balat|lalaki|lalaking nagma-mountain bike|lalaking nagma-mountain bike: katamtamang kulay ng balat|mountain bike|nagbibisikleta
	🚵🏾‍♂️;lalaking nagma-mountain bike: katamtamang dark na kulay ng balat;bisikleta|katamtamang dark na kulay ng balat|lalaki|lalaking nagma-mountain bike|lalaking nagma-mountain bike: katamtamang dark na kulay ng balat|mountain bike|nagbibisikleta
	🚵🏿‍♂️;lalaking nagma-mountain bike: dark na kulay ng balat;bisikleta|dark na kulay ng balat|lalaki|lalaking nagma-mountain bike|lalaking nagma-mountain bike: dark na kulay ng balat|mountain bike|nagbibisikleta
🚵‍♀️;babaeng nagma-mountain bike;babae|babaeng nagma-mountain bike|bisikleta|mountain bike|nagbibisikleta
	🚵🏻‍♀️;babaeng nagma-mountain bike: light na kulay ng balat;babae|babaeng nagma-mountain bike|babaeng nagma-mountain bike: light na kulay ng balat|bisikleta|light na kulay ng balat|mountain bike|nagbibisikleta
	🚵🏼‍♀️;babaeng nagma-mountain bike: katamtamang light na kulay ng balat;babae|babaeng nagma-mountain bike|babaeng nagma-mountain bike: katamtamang light na kulay ng balat|bisikleta|katamtamang light na kulay ng balat|mountain bike|nagbibisikleta
	🚵🏽‍♀️;babaeng nagma-mountain bike: katamtamang kulay ng balat;babae|babaeng nagma-mountain bike|babaeng nagma-mountain bike: katamtamang kulay ng balat|bisikleta|katamtamang kulay ng balat|mountain bike|nagbibisikleta
	🚵🏾‍♀️;babaeng nagma-mountain bike: katamtamang dark na kulay ng balat;babae|babaeng nagma-mountain bike|babaeng nagma-mountain bike: katamtamang dark na kulay ng balat|bisikleta|katamtamang dark na kulay ng balat|mountain bike|nagbibisikleta
	🚵🏿‍♀️;babaeng nagma-mountain bike: dark na kulay ng balat;babae|babaeng nagma-mountain bike|babaeng nagma-mountain bike: dark na kulay ng balat|bisikleta|dark na kulay ng balat|mountain bike|nagbibisikleta
🤸;taong nagka-cartwheel;cartwheel|gymnastics|sport|tao|taong nagka-cartwheel
	🤸🏻;taong nagka-cartwheel: light na kulay ng balat;cartwheel|gymnastics|light na kulay ng balat|sport|tao|taong nagka-cartwheel|taong nagka-cartwheel: light na kulay ng balat
	🤸🏼;taong nagka-cartwheel: katamtamang light na kulay ng balat;cartwheel|gymnastics|katamtamang light na kulay ng balat|sport|tao|taong nagka-cartwheel|taong nagka-cartwheel: katamtamang light na kulay ng balat
	🤸🏽;taong nagka-cartwheel: katamtamang kulay ng balat;cartwheel|gymnastics|katamtamang kulay ng balat|sport|tao|taong nagka-cartwheel|taong nagka-cartwheel: katamtamang kulay ng balat
	🤸🏾;taong nagka-cartwheel: katamtamang dark na kulay ng balat;cartwheel|gymnastics|katamtamang dark na kulay ng balat|sport|tao|taong nagka-cartwheel|taong nagka-cartwheel: katamtamang dark na kulay ng balat
	🤸🏿;taong nagka-cartwheel: dark na kulay ng balat;cartwheel|dark na kulay ng balat|gymnastics|sport|tao|taong nagka-cartwheel|taong nagka-cartwheel: dark na kulay ng balat
🤸‍♂️;lalaking nagka-cartwheel;cartwheel|gymnastics|isports|lalaki|lalaking nagka-cartwheel
	🤸🏻‍♂️;lalaking nagka-cartwheel: light na kulay ng balat;cartwheel|gymnastics|isports|lalaki|lalaking nagka-cartwheel|lalaking nagka-cartwheel: light na kulay ng balat|light na kulay ng balat
	🤸🏼‍♂️;lalaking nagka-cartwheel: katamtamang light na kulay ng balat;cartwheel|gymnastics|isports|katamtamang light na kulay ng balat|lalaki|lalaking nagka-cartwheel|lalaking nagka-cartwheel: katamtamang light na kulay ng balat
	🤸🏽‍♂️;lalaking nagka-cartwheel: katamtamang kulay ng balat;cartwheel|gymnastics|isports|katamtamang kulay ng balat|lalaki|lalaking nagka-cartwheel|lalaking nagka-cartwheel: katamtamang kulay ng balat
	🤸🏾‍♂️;lalaking nagka-cartwheel: katamtamang dark na kulay ng balat;cartwheel|gymnastics|isports|katamtamang dark na kulay ng balat|lalaki|lalaking nagka-cartwheel|lalaking nagka-cartwheel: katamtamang dark na kulay ng balat
	🤸🏿‍♂️;lalaking nagka-cartwheel: dark na kulay ng balat;cartwheel|dark na kulay ng balat|gymnastics|isports|lalaki|lalaking nagka-cartwheel|lalaking nagka-cartwheel: dark na kulay ng balat
🤸‍♀️;babaeng nagka-cartwheel;babae|babaeng nagka-cartwheel|cartwheel|gymnastics|isports
	🤸🏻‍♀️;babaeng nagka-cartwheel: light na kulay ng balat;babae|babaeng nagka-cartwheel|babaeng nagka-cartwheel: light na kulay ng balat|cartwheel|gymnastics|isports|light na kulay ng balat
	🤸🏼‍♀️;babaeng nagka-cartwheel: katamtamang light na kulay ng balat;babae|babaeng nagka-cartwheel|babaeng nagka-cartwheel: katamtamang light na kulay ng balat|cartwheel|gymnastics|isports|katamtamang light na kulay ng balat
	🤸🏽‍♀️;babaeng nagka-cartwheel: katamtamang kulay ng balat;babae|babaeng nagka-cartwheel|babaeng nagka-cartwheel: katamtamang kulay ng balat|cartwheel|gymnastics|isports|katamtamang kulay ng balat
	🤸🏾‍♀️;babaeng nagka-cartwheel: katamtamang dark na kulay ng balat;babae|babaeng nagka-cartwheel|babaeng nagka-cartwheel: katamtamang dark na kulay ng balat|cartwheel|gymnastics|isports|katamtamang dark na kulay ng balat
	🤸🏿‍♀️;babaeng nagka-cartwheel: dark na kulay ng balat;babae|babaeng nagka-cartwheel|babaeng nagka-cartwheel: dark na kulay ng balat|cartwheel|dark na kulay ng balat|gymnastics|isports
🤼;mga taong nagre-wrestling;mga taong nagre-wrestling|mga wrestler|sport|tao|wrestle|wrestler
🤼‍♂️;lalaking nakikipagbuno;isports|lalaki|lalaking nakikipagbuno|nakikipagbuno|wrestler
🤼‍♀️;babaeng nakikipagbuno;babae|babaeng nakikipagbuno|isports|nakikipagbuno|wrestler
🤽;taong naglalaro ng water polo;polo|sport|tao|taong naglalaro ng water polo|water
	🤽🏻;taong naglalaro ng water polo: light na kulay ng balat;light na kulay ng balat|polo|sport|tao|taong naglalaro ng water polo|taong naglalaro ng water polo: light na kulay ng balat|water
	🤽🏼;taong naglalaro ng water polo: katamtamang light na kulay ng balat;katamtamang light na kulay ng balat|polo|sport|tao|taong naglalaro ng water polo|taong naglalaro ng water polo: katamtamang light na kulay ng balat|water
	🤽🏽;taong naglalaro ng water polo: katamtamang kulay ng balat;katamtamang kulay ng balat|polo|sport|tao|taong naglalaro ng water polo|taong naglalaro ng water polo: katamtamang kulay ng balat|water
	🤽🏾;taong naglalaro ng water polo: katamtamang dark na kulay ng balat;katamtamang dark na kulay ng balat|polo|sport|tao|taong naglalaro ng water polo|taong naglalaro ng water polo: katamtamang dark na kulay ng balat|water
	🤽🏿;taong naglalaro ng water polo: dark na kulay ng balat;dark na kulay ng balat|polo|sport|tao|taong naglalaro ng water polo|taong naglalaro ng water polo: dark na kulay ng balat|water
🤽‍♂️;lalaking naglalaro ng water polo;isports|lalaki|lalaking naglalaro ng water polo|water polo
	🤽🏻‍♂️;lalaking naglalaro ng water polo: light na kulay ng balat;isports|lalaki|lalaking naglalaro ng water polo|lalaking naglalaro ng water polo: light na kulay ng balat|light na kulay ng balat|water polo
	🤽🏼‍♂️;lalaking naglalaro ng water polo: katamtamang light na kulay ng balat;isports|katamtamang light na kulay ng balat|lalaki|lalaking naglalaro ng water polo|lalaking naglalaro ng water polo: katamtamang light na kulay ng balat|water polo
	🤽🏽‍♂️;lalaking naglalaro ng water polo: katamtamang kulay ng balat;isports|katamtamang kulay ng balat|lalaki|lalaking naglalaro ng water polo|lalaking naglalaro ng water polo: katamtamang kulay ng balat|water polo
	🤽🏾‍♂️;lalaking naglalaro ng water polo: katamtamang dark na kulay ng balat;isports|katamtamang dark na kulay ng balat|lalaki|lalaking naglalaro ng water polo|lalaking naglalaro ng water polo: katamtamang dark na kulay ng balat|water polo
	🤽🏿‍♂️;lalaking naglalaro ng water polo: dark na kulay ng balat;dark na kulay ng balat|isports|lalaki|lalaking naglalaro ng water polo|lalaking naglalaro ng water polo: dark na kulay ng balat|water polo
🤽‍♀️;babaeng naglalaro ng water polo;babae|babaeng naglalaro ng water polo|isports|water polo
	🤽🏻‍♀️;babaeng naglalaro ng water polo: light na kulay ng balat;babae|babaeng naglalaro ng water polo|babaeng naglalaro ng water polo: light na kulay ng balat|isports|light na kulay ng balat|water polo
	🤽🏼‍♀️;babaeng naglalaro ng water polo: katamtamang light na kulay ng balat;babae|babaeng naglalaro ng water polo|babaeng naglalaro ng water polo: katamtamang light na kulay ng balat|isports|katamtamang light na kulay ng balat|water polo
	🤽🏽‍♀️;babaeng naglalaro ng water polo: katamtamang kulay ng balat;babae|babaeng naglalaro ng water polo|babaeng naglalaro ng water polo: katamtamang kulay ng balat|isports|katamtamang kulay ng balat|water polo
