[smileys_emotion]
😀;aodann le gàire;aodann|aodann le gàire|fiamh-ghàire|gàire
🚝;aona-rèile;aona-rèile|carbad
🚞;rèile-bheinne;beinn|càr|còidse|rathad-iarainn|rèile|rèile-bheinne|slighe-iarainn
🚋;còidse trama;bus-troilidh|càr|còidse|trama
🚌;bus;bus|carbad
🚍;bus a’ tighinn thugad;bus|bus a’ tighinn thugad|tighinn
🚎;bus-troilidh;bus|bus-troilidh|trama|troilidh
🚐;meanbh-bhus;bus|meanbh-bhus
🚑;carbad-eiridinn;carbad|carbad-eiridinn
🚒;einnsean-smàlaidh;einnsean|einnsean-smàlaidh|làraidh|smàladh|teine|truca
🚓;càr poileis;càr|càr poileis|freiceadan|poileas
🚔;càr poileis a’ tighinn thugad;càr|càr poileis a’ tighinn thugad|poileas|tighinn
🚕;tacsaidh;carbad|tacsaidh
🚖;tagsaidh a’ tighinn thugad;tagsaidh|tagsaidh a’ tighinn thugad|tighinn
🚗;càr;càr
🚘;càr a’ tighinn thugad;càr|càr a’ tighinn thugad|tighinn
🚙;sport utility vehicle;cleasachail|sport utility vehicle|suv
🛻;truca pickup;pick-up|pickup|truca
🚚;làraidh-lìbhrigidh;làraidh|làraidh-lìbhrigidh|lìbhrigeadh
🚛;làraidh altanach;làraidh|làraidh altanach|semi|truca
🚜;tractar;carbad|tractar
🏎️;càr rèisidh;càr|càr rèisidh|rèis|rèiseadh
🏍️;motar-baidhg;motar-baidhg|rèis|rèiseadh
🛵;sgùtair-motair;motair|sgùtair|sgùtair-motair
🦽;cathair-chuibhle a làimh;cathair-chuibhle a làimh|so-ruigsinneachd
🦼;cathair-chuibhle le einnsein;cathair-chuibhle le einnsein|so-ruigsinneachd
🛺;càr-rickshaw;càr|càr-rickshaw|rickshaw|tuk tuk
🚲;baidhseagal;baic|baidhg|baidhseagal|rothair
🛴;sgùtair-breabaidh;breabadh|sgùtair|sgùtair-breabaidh
🛹;spèileabord;bòrd|spèileabord
🛼;bròg ròla-spèilidh;bròg ròla-spèilidh|bròg-spèilidh|ròla|spèileadh
🚏;stad-bhusaichean;bus|stad|stad-bhusaichean
🛣️;mòr-rathad;mòr-rathad|rathad|rathad-mòr
🛤️;slighe-iarainn;rathad-iarainn|rèile|slighe-iarainn|trèana
🛢️;druma ola;druma|ola
⛽;pumpa-connaidh;connadh|peatral|pumpa|pumpa-connaidh|stèisean
🛞;cuibhle;cearcall|cuibhle|roth|taidhir|tionndadh
🚨;solas càr poileis;càr|cuairt|leus|poileas|solas|solas càr poileis
🚥;solais-thrafaig chòmhnard;siognail|solais-thrafaig chòmhnard|solas|trafaig
🚦;solais-thrafaig inghearach;siognail|solais-thrafaig inghearach|solas|trafaig
🛑;sanas “Stad”;ochd-cheàrnach|ochd-shliosach|sanas|sanas “Stad”|stad
🚧;togail;bacadh|togail
⚓;acair;acainn|acair|long
🛟;fleodrainn-teasairginn;fleodrainn|fleodrainn-teasairginn|sàbhaiteachd|sàbhaladh|teasairginn
⛵;bàta-seòlaidh;bàta|bàta-seòlaidh|geat|muir|sgoth|turasachd
🛶;canù;bàta|canù
🚤;luath-bhàta;bàta|luath-bhàta
🛳️;long thaistealach;long|long thaistealach|taistealach
⛴️;bàta-aiseig;bàta|bàta-aiseig|taistealach
🛥️;bàta-motair;bàta|bàta-motair|motar
🚢;long;bàta|long|taistealach
✈️;itealan;itealan|plèana
🛩️;itealan beag;itealan|itealan beag|plèana
🛫;fàgail itealain;check-in|fàgail|fàgail itealain|falbh|itealan|plèana
🛬;ruigsinn itealain;itealan|landadh|plèana|ruigsinn|ruigsinn itealain
🪂;paraisiut;daibheadh-speura|daoibhigeadh-adhair|paraisiut
💺;suidheachan;cathair|sèithear|suidheachan
🚁;heileacoptar;carbad|heileacoptar
🚟;rèile-chrochaidh;crochadh|rèile|rèile-chrochaidh
🚠;carbad-càbaill beinne;beinn|càball|carbad-càbaill beinne|gondola
🚡;trama-adhair;adhar|càball|carbad|gondola|trama|trama-adhair
🛰️;saideal;fànas|saideal|speur
🚀;rocaid;fànas|rocaid|speur
🛸;soitheach-fànais;soitheach-fànais|UFO
🛎️;clag taigh-òsta;clag|gille-cluig|pèidse|taigh-òsta
🧳;bagaist;bagaist|pacadh|siubhail|siubhal
⌛;glainne-uarach dheiseil;gaineamh|glainne-uarach|glainne-uarach dheiseil|tìmear
⏳;glainne-uarach nach eil deiseil;gaineamh|glainne-uarach|glainne-uarach nach eil deiseil|tìmear
⌚;uaireadair;cleoc|cloc|gleoc|uaireadair
⏰;cloc caismeachd;caismeachd|cleoc|cloc|gleoc
⏱️;stad-uaireadair;cleoc|cloc|gleoc|stad-uaireadair
⏲️;cleoc tìmeir;cleoc|cleoc tìmeir|cloc|gleoc|tìmear
🕰️;cleoc sgeilpe;cleoc|cleoc sgeilpe|cloc|gleoc
🕛;dà uair dheug;00|12|12:00|cleoc|cloc|dà dheug|dà uair dheug|gleoc|uair
🕧;leth-uair an dèidh dà dheug;12|12:30|30|cleoc|cloc|dà dheug|leth-uair|leth-uair an dèidh dà dheug|trithead|uair
🕐;uair;00|1|1:00|aon|cleoc|cloc|gleoc|uair
🕜;leth-uair an dèidh uair;1|1:30|30|aon|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh uair|trithead|uair
🕑;dà uair;00|2|2:00|cleoc|cloc|dà|gleoc|uair
🕝;leth-uair an dèidh dà;2|2:30|30|cleoc|cloc|dà|gleoc|leth-uair|leth-uair an dèidh dà|trithead|uair
🕒;trì uairean;00|3|3:00|cleoc|cloc|gleoc|trì|trì uairean|uair
🕞;leth-uair an dèidh trì;3|3:30|30|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh trì|trì|trithead|uair
🕓;ceithir uairean;00|4|4:00|ceithir|ceithir uairean|cleoc|cloc|gleoc|uair
🕟;leth-uair an dèidh ceithir;30|4|4:30|ceithir|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh ceithir|trithead|uair
🕔;còig uairean;00|5|5:00|cleoc|cloc|còig|còig uairean|gleoc|uair
🕠;leth-uair an dèidh còig;30|5|5:30|cleoc|cloc|còig|gleoc|leth-uair|leth-uair an dèidh còig|trithead|uair
🕕;sia uairean;00|6|6:00|cleoc|cloc|gleoc|sia|sia uairean|uair
🕡;leth-uair an dèidh sia;30|6|6:30|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh sia|sia|trithead|uair
🕖;seachd uairean;00|7|7:00|cleoc|cloc|gleoc|seachd|seachd uairean|uair
🕢;leth-uair an dèidh seachd;30|7|7:30|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh seachd|seachd|trithead|uair
🕗;ochd uairean;00|8|8:00|cleoc|cloc|gleoc|ochd|ochd uairean|uair
🕣;leth-uair an dèidh ochd;30|8|8:30|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh ochd|ochd|trithead|uair
🕘;naoidh uairean;00|9|9:00|cleoc|cloc|gleoc|naoidh|naoidh uairean|uair
🕤;leth-uair an dèidh naoidh;30|9|9:30|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh naoidh|naoidh|trithead|uair
🕙;deich uairean;00|10|10:00|cleoc|cloc|deich|deich uairean|gleoc|uair
🕥;leth-uair an dèidh deich;10|10:30|30|cleoc|cloc|deich|gleoc|leth-uair|leth-uair an dèidh deich|trithead|uair
🕚;aon uair deug;00|11|11:00|aon deug|aon uair deug|cleoc|cloc|gleoc|uair
🕦;leth-uair an dèidh aon uair deug;11|11:30|30|aon deug|cleoc|cloc|gleoc|leth-uair|leth-uair an dèidh aon uair deug|trithead|uair
🌑;gealach ùr;dorch|gealach|ùr
🌒;gealach chorranach a’ cinntinn;cinntinn|corranach|fàs|gealach|gealach chorranach a’ cinntinn
🌓;solas ùr na gealaich;ceathramh|gealach|gealach sa chiad cheathramh|solas ùr na gealaich
🌔;gealach chrotach a’ fàs;cinntinn|crotach|fàs|gealach|gealach chrotach a’ fàs
🌕;làn-ghealach;gealach|làn|làn-ghealach
🌖;gealach chrotach a’ traoghadh;briseadh|crotach|gealach|gealach chrotach a’ traoghadh|traoghadh
🌗;deireadh na gealaich;ceathramh|deireadh na gealaich|gealach|gealach sa cheathramh mu dheireadh
🌘;gealach chorranach a’ traoghadh;briseadh|corranach|gealach|gealach chorranach a’ traoghadh|traoghadh
🌙;gealach chorranach;corranach|gealach|gealach chorranach
🌚;gealach ùr le aodann;aodann|gealach|gealach ùr le aodann
🌛;solas ùr na gealaich le aodann;aodann|ceathramh|gealach|gealach sa chiad cheathramh le aodann|solas ùr na gealaich le aodann
🌜;deireadh na gealaich le aodann;aodann|ceathramh|deireadh na gealaich le aodann|gealach|gealach sa cheathramh mu dheireadh le aodann
🌡️;teas-mheidh;aimsir|sìde|teas-mheidh
☀️;a’ ghrian;a’ ghrian|gathan|grianach|soilleir
🌝;gealach làn le aodann;aodann|gealach|gealach làn le aodann|làn|soilleir
🌞;a’ ghrian le aodann oirre;a’ ghrian le aodann oirre|aodann|grian|soilleir
🪐;planaid fhàinneach;gruamach|planaid fhàinneach|Rionnag nan Roth|satarn|Sathairn|saturn
⭐;rionnag mheadhanach gheal;reul|rionnag|rionnag mheadhanach gheal
🌟;rionnag dhealrach;boillsgeadh|dealrach|dealradh|priobadh reul|rionnag|rionnag dhealrach
🌠;rionnag earballach;dreag|earballach|reul|rionnag|tuiteam
🌌;Slighe Chlann Uisnich;fànas|Slighe Chlann Uisnich|speur
☁️;neul;aimsir|neul|sìde
⛅;a’ ghrian air cùl sgòtha;a’ ghrian air cùl sgòtha|grian|neul|sgòth
⛈️;neul le dealanaich ’s uisge;neul|neul le dealanaich ’s uisge|tàirneanach|uisge
🌤️;a’ ghrian air cùl neòil bhig;a’ ghrian air cùl neòil bhig|grian|neul|sgòth
🌥️;a’ ghrian air cùl sgòtha mhòir;a’ ghrian air cùl sgòtha mhòir|grian|neul|sgòth
🌦️;a’ ghrian air cùl sgòtha uisge;a’ ghrian air cùl sgòtha uisge|grian|neul|sgòth|uisge
🌧️;sgòth le uisge;neul|sgòth|sgòth le uisge|uisge
🌨️;sgòth le sneachd;fuar|neul|sgòth|sgòth le sneachd|sneachd
🌩️;neul le dealanaich;dealanaich|neul|neul le dealanaich|sgòth
🌪️;tornàdo;neul|sgòth|tornàdo
🌫️;ceò;ceò|neul
🌬️;aodann na gaoithe;aodann|aodann na gaoithe|gaoth|neul|sèideadh|sgòth
🌀;cuairt-gaoithe;cuairt|cuairt-gaoithe|gaoith|tuaineal
🌈;bogha-froise;bogha-froise|uisge
🌂;sgàilean-uisge dùinte;aodach|sgàilean|sgàilean-uisge dùinte|uisge
☂️;sgàilean-uisge;aodach|sgàilean-uisge|uisge
☔;sgàilean-uisge le boinnean uisge;aodach|boinne|sgàilean|sgàilean-uisge le boinnean uisge|uisge
⛱️;sgàilean air an làr;grian|sgàilean|sgàilean air an làr|uisge
⚡;voltachd àrd;cunnart|dealan|dealanach|dealanaich|voltachd|voltachd àrd
❄️;bleideag sneachda;bleideag|bleideag sneachda|fuar|sneachd
☃️;bodach-sneachda;bodach-sneachda|fuar|sneachd
⛄;bodach-sneachda gun sneachd;bodach-sneachda|bodach-sneachda gun sneachd|fuar|sneachd
☄️;comaid;comaid|fànas|speur
🔥;teine;acainn|lasair|teine
💧;boinneag;boinne|boinneag|dealbh-èibhinn|fallas|fuar
🌊;stuagh;cuan|stuagh|tonn|uisge

[activities]
🎃;lanntair peapaig;comharrachadh|lanntair|lanntair peapaig|oidhche shamhna|peapag|samhainn
🎄;craobh Nollaig;comharrachadh|craobh|nollaig
🎆;cleasan-teine;cleasan-teine|comharrachadh
🎇;lainnireag;cleasan-teine|comharrachadh|lainnir|lainnireag|sradag
🧨;dìorrasan-fùdair;cleasan-teine|dineamait|dìorrasan-fùdair|spreadhach|spreadhadh
✨;lainnirean;lainnir|lainnirean|reul|rionnag
🎈;bailiùn;bailiùn|comharrachadh
🎉;bragadair pàrtaidh;bragadair|cèilidh|comharrachadh|pàrtaidh
🎊;ball confetti;bàla|ball|cèilidh|comharrachadh|confetti
🎋;craobh tanabata;bratach|comharrachadh|craobh|craobh tanabata|iapanach|seapanach
🎍;sgeadas giuthais;bambù|comharrachadh|giuthais|iapanach|seapanach|sgeadas giuthais
🎎;doileagan Seapanach;comharrachadh|doileag|doileagan Seapanach|iapanach|seapanach
🎏;bratach carbhain;bratach|bratach carbhain|carbhan|cèilidh|comharrachadh
🎐;clagan-gaoithe;clag|clagan|clagan-gaoithe|comharrachadh|gaoth
🎑;latha coimhead na gealaich;comharrachadh|deas-ghnàth|gealach|latha coimhead na gealaich
🧧;cèiseag dhearg;airgead|cèiseag dhearg|fortan|hóngbāo|lai see|prèasant|sonas|tìodhlac
🎀;ribean;comharrachadh|ribean
🎁;prèasant paisgte;bogsa|comharrachadh|paisgte|prèasant|tìodhlac
🎗️;ribean cuimhneachaidh;comharrachadh|cuimhneachan|ribean|ribean cuimhneachaidh
🎟️;ticeadan inntrigidh;bileag|cairt-fharaidh|cead a-steach|inntrigeadh|ticead|ticeadan inntrigidh|ticeard|ticeid|tiocaid|tiogaid
🎫;ticead;bileag|cairt-fharaidh|cead a-steach|inntrigeadh|ticead|ticeard|ticeid|tiocaid|tiogaid
🎖️;bonn an airm;arm|bonn|bonn an airm|comharrachadh
🏆;cuach-bhuaidhe;cuach-bhuaidhe|duais
🏅;bonn spòrs;bonn|bonn spòrs
🥇;bonn a’ chiad àite;bonn|bonn a’ chiad àite|chiad|ciad|òr
🥈;bonn an dàrna àite;airgead|bonn|bonn an dàrna àite|dara|dàrna
🥉;bonn an treas àite;bonn|bonn an treas àite|treas|treasamh|uamha
⚽;ball-coise;bàla|ball|ball-coise
⚾;ball-beusa;bàla|ball|ball-beusa
🥎;ball-beusa bog;bàla|ball|ball-beusa bog|bog|miotag
🏀;ball-basgaid;bàla|ball|ball-basgaid|cearcall
🏐;ball-bholaidh;bàla|ball|ball-bholaidh|geama
🏈;ball-coise Aimeireaganach;aimeireaganach|bàla|ball|ball-coise
🏉;ball-rugbaidh;bàla|ball|ball-coise|ball-rugbaidh|rugbaidh
🎾;teanas;bàla|ball|racaid|teanas
🥏;frisbee;clàr|diosg|frisbee
🎳;bobhladh;bàla|ball|bobhladh|geama
🏏;criogaid;bàla|ball|bata|criogaid|geama
🏑;hocaidh raoin;bàla|ball|caman|geama|hocaidh|hocaidh raoin|raon
🏒;hocaidh-deigh;caman|deigh|geama|hocaidh|hocaidh-deigh|puck
🥍;lacrosse;bàla|ball|bata|caman|lacrosse|tadhal
🏓;ping-pong;bàla|ball|bata|geama|ping-pong|teanas-bùird
🏸;badmantan;badmantan|geama|racaid|spàl-ite
🥊;miotag dòrnaireachd;dòrnaireachd|miotag
🥋;èideadh nan ealainean còmhraige;carataidh|ealainean còmhraige|èideadh|èideadh nan ealainean còmhraige|judo|taekwondo
🥅;lìon tadhail;lìon|lìon tadhail|tadhal
⛳;bratach ann an toll;bratach ann an toll|goilf|toll
⛸️;bròg-spèilidh;bròg-spèilidh|deigh|spèileadh
🎣;slat-iasgaich;iasg|slat|slat-iasgaich
🤿;masg-daoibhigidh;daibheadh|daoibhigeadh|masg-daoibhigidh|scuba|snorgal|snorgaladh
🎽;lèine-ruith;bann|lèine|lèine-ruith|lùth-chleasachd|ruith
🎿;sgìthean;sgìtheadh|sgìthean|sneachd
🛷;slaod;càrn|càrn-slaoid|slaod|sleids
🥌;clach-chrolaidh;clach|clach-chrolaidh|geama
🎯;san teis-mheadhan;amas|bullseye|geama|san teis-mheadhan|sgiathag|targaid
🪀;yo-yo;atharrachadh|atharraich|dèideag|luaisg|luasgadh|yo-yo
🪁;itealag;itealach|itealag|itealaich|sgait-adhair|sgiathadh|sgiathaich
🔫;daga;acainn|arm|daga|gunna|gunna-làimhe|inneal
🎱;bàla a h-ochd;8|bàla|bàla a h-ochd|ball|billiard|gèam|ochd|pool
🔮;ball criostail;acainn|bàla|ball|ball criostail|criostal|fantastach|faoinsgeul|fortan|inneal
🪄;slatan-draoidheachd;bana-bhuidseach|buidseach|draoidh|draoidheachd|slatan-draoidheachd
🎮;geama video;geama|geama video|uidheam-smachd
🕹️;bioran-smachd;bioran-smachd|geama|video
🎰;inneal shlotaichean;geama|inneal shlotaichean|slot
🎲;dìsinn;dìsinn|dìsnean|geama
🧩;mìrean-measgaichte;aisneis|co-cheangailte|faisneis|mìrean-measgaichte|pìos|tòimhseachan|tuairmse
🧸;teadaidh;bog|dèideag|dèideag bhog|teadaidh
🪅;piñata;cèilidh|comharrachadh|pàrtaidh|piñata
🪩;ball-sgàthain;ball-sgàthain|boillsgeadh|dannsa|deàrrs|disco|pàrtaidh
🪆;doileagan matryoshka;am broinn a chèile|doileag|doileagan matryoshka|Ruiseanach
♠️;dath speura;cairt|dath speura|geama
♥️;dath cridhe;cairt|dath cridhe|geama
♦️;dath daoimein;cairt|dath daoimein|geama
♣️;dath club;cairt|dath club|geama
♟️;pàn tàileisg;blath-laoghan|blath-raoghan|culaidh-mheallaidh|meall|neo-chudromach|pàn tàileisg|tàileasg
🃏;amadan;amadan|cairt|geama|saorag
🀄;leacag Mahjong le dràgon dearg;dearg|geama|leacag Mahjong le dràgon dearg|mahjong
🎴;cairtean nam flùraichean;cairt|cairtean nam flùraichean|cluich|flùr|geama|iapanach|seapanach
🎭;ealain-chluiche;aghaidh-choimheach|cleasachd|ealain-chluiche|ealan|taigh-cluich
🖼️;dealbh le frèam;dealbh|dealbh le frèam|ealan|frèam|taigh-tasgaidh
🎨;paileat neach-ealain;dealbh|ealan|paidhleat|paileat neach-ealain|taigh-tasgaidh
🧵;snàithlean;fuaigh|fuaigheil|snàithlean|snàthad|snìomh|snìomhan|spàl
🪡;snàthad;druine|fuaigheal|grèis|greus|snàthad
🧶;snàth;cearta|ceirle|ceirsle|cnocan|croisidh|figh|fighe|snàth
🪢;snaidhm;fiar|naisg|nasgadh|ròpa|snaidhm|snìomh|suain|toinn

[objects]
👓;speuclairean;aodach|speuclairean|sùil
🕶️;speuclairean-grèine;dorcha|speuclairean|speuclairean-grèine|sùil
🥽;glainne-dhìona;dìon sùla|glainne-dhìona|snàmh|sùil|tàthadh
🥼;còta deuchainn-lainn;còta deuchainn-lainn|deuchainn|dotair|ollamh|saidheans
🦺;èideadh sàbhailteachd;èideadh sàbhailteachd|èiginn|peiteag|sàbhailteachd
👔;tàidh;aodach|tàidh
👕;lèine-t;aodach|lèine|lèine-t
👖;dìnichean;aodach|briogais|dìnichean
🧣;stoc-amhaich;amhach|stoc-amhaich
🧤;miotagan;làmh|miotagan
🧥;còta;còta|seacaid
🧦;stocainnean;stocainn|stocainnean
👗;dreasa;aodach|dreasa
👘;kimono;aodach|kimono
🥻;sari;aodach|dreasa|sari
🩱;deise-shnàimh;deise-shnàimh|snàmh
🩲;briogais-shnàimh;briogais-shnàimh|deise-snàmh|fo-aodach
🩳;briogais-ghlùine;briogais-ghlùine|briogais-shnàimh|deise-snàmh|fo-aodach
👙;bikini;aodach|bikini|snàmh
👚;aodach boireannaich;aodach|aodach boireannaich|boireannach
🪭;gaotharan-làimhe;dannsa|diùid|fuarachadh|gaotharan|gaotharan-làimhe|teth
👛;sporan;aodach|bonn|sporan
👜;baga-làimhe;aodach|baga|baga-làimhe|sporan
👝;clutch bag;aodach|baga|clutch bag|pùidse
🛍️;bagaichean seopadaireachd;baga|bagaichean seopadaireachd|ceannachd|seopadaireachd|taigh-òsta
🎒;baga-droma sgoile;baga|baga-droma|baga-droma sgoile|màla|sgoil
🩴;cuaran-èill;cuaran|cuaran-èill|iall|zōri
👞;bròg fir;aodach|bròg|bròg fir|duine|fireannach
👟;bròg-ruith;aodach|bròg|bròg-ruith|bròg-thrèanaidh|lùth-chleasachd
🥾;botan coiseachd;botan|campachadh|coiseachd|turas poca-droma
🥿;bròg;asair|ballet|bròg|fasair|laobhag|slipeir
👠;bròg le sàil àrd;aodach|boireannach|bròg|bròg le sàil àrd|sàil
👡;cuaran boireannaich;aodach|boireannach|bròg|cuaran|cuaran boireannaich|sandal
🩰;brògan ballet;baileat|ballet|brògan ballet|dannsa
👢;bòtann boireannaich;aodach|boireannach|bòtann|bòtann boireannaich|bròg
🪮;cìr bheag;Afraganach|cìr|cìr bheag|falt
👑;crùn;aodach|bànrigh|crùn|rìgh
👒;ad boireannaich;ad|ad boireannaich|aodach|boireannach
🎩;ad àrd;ad|aodach|àrd
🎓;currac ceumnachaidh;ad|aodach|ceumnachadh|comharrachadh|currac|currac ceumnachaidh
🧢;bonaid bhileach;ball-bheusa|bonaid bhileach|bonaid buill-bheusa
🪖;clogaid airm;arm|clogaid|clogaid airm|cogadh|feachd|gaisgeach|saighdear
⛑️;clogaid neach-teasairginn;ad|aodann|clogaid|clogaid neach-teasairginn|cobhair|crois
📿;grìogagan ùrnaigh;aodach|coileir|creideamh|grìogagan|muinge|ùrnaigh
💄;beul-dath;beul-dath|maise|maise-gnùis
💍;fàinne;daoimean|fàinne
💎;leug;daoimean|leug|seud
🔇;glaodhaire mùchte;glaodhaire|glaodhaire mùchte|mùch|sàmhach|tost
🔈;glaodhaire ’s fhuaim ìseal;fuaim|glaodhaire ’s fhuaim ìseal|glaodhaire a’ cur a-mach fuaim ìseal|ìseal
🔉;glaodhaire ’s fhuaim mheadhanach;fuaim|glaodhaire ’s fhuaim mheadhanach|glaodhaire a’ cur a-mach fuaim mheadhanach|meadhanach
🔊;glaodhaire ’s fhuaim àrd;àrd|fuaim|glaodhaire ’s fhuaim àrd|glaodhaire a’ cur a-mach fuaim àrd
📢;glaodhaire;àrd|fuaim|glaodhaire|pa
📣;meaga-fòn;brosnachadh|meaga-fòn
📯;còrn a’ phuist;còrn|còrn a’ phuist|post
🔔;clag;clag
🔕;clag le loidhne troimhe;àicheadh|clag|clag le loidhne troimhe|diùltadh|mùch|sàmhach|toirmisgte|tost
🎼;sgòr-ciùil;ceòl|iuchair-ghleus|sgàla|sgòr|sgòr-ciùil
🎵;pong;ceòl|pong|puing
🎶;pongan ciùil;ceòl|pong|pongan|pongan ciùil|puing
🎙️;micreofon stiùideo;ceòl|mic|micreofon|stiùideo|stiùidio
🎚️;sleamhnachan àirde;àirde|ceòl|leibheil|sleamhnachan
🎛️;putanan-smachd;ceòl|putan|putanan-smachd|smachd
🎤;micreofon;karaoke|mic|micreofon
🎧;headphone;earbud|headphone
📻;rèidio;rèidio|video
🎷;sacsafon;ceòl|inneal-ciùil|ionnsramaid|sacsafon
🪗;bogsa-ciùil;bogsa|bogsa-ciùil|bucas
🎸;giotàr;ceòl|giotàr|inneal-ciùil|ionnsramaid
🎹;meur-chlàr ciùil;ceòl|clàrsach mòr|inneal-ciùil|ionnsramaid|keyboard|meur-chlàr|meur-chlàr ciùil|piàna
🎺;trombaid;ceòl|inneal-ciùil|ionnsramaid|trombaid
🎻;fìdheall;ceòl|fìdheall|inneal-ciùil|ionnsramaid
🪕;bainsio;bainsio|ceòl|teud|teudan
🥁;druma;bioran|ceòl|druma
🪘;druma fada;buille|conga|druma|druma fada|ruitheam
🪇;maracas;beum|ceòl|crathadh|farm|gleadhran|inneal-ciùil|ionnsramaid|maracas
🪈;duiseal;ceòl|cuisle-bhinn|duiseal|feadan|gaoth-ionnsramaid|pìob
📱;fòn-làimhe;fòn|fòn-làimhe|mobile
📲;fòn-làimhe le saighead;cuir fòn|faigh|faighinn|fòn|fòn-làimhe|fòn-làimhe le saighead|gairm|mobile|saighead
☎️;fòn;fòn
📞;glacadair-fòn;fòn|glacadair-fòn
📟;pèidsear;pèidsear
📠;inneal facs;facs|inneal facs
🔋;bataraidh;bataraidh
🪫;bataraidh fann;bataraidh fann|cumhachd fhann|dealanach|leactronach
🔌;pluga dealain;dealan|dealanach|pluga|pluga dealain
💻;laptop;coimpiutair|laptop|pc|pearsanta
🖥️;coimpiutair deasg;coimpiutair|deasg|desktop
🖨️;clò-bhualadair;clò-bhualadair|clò-bhualadh|coimpiutair|prionntair
⌨️;meur-chlàr;coimpiutair|meur-chlàr
🖱️;luchag;coimpiutair|luchag
🖲️;trackball;coimpiutair|trackball
💽;diosga coimpiutair;coimpiutair|diosg|diosga coimpiutair|lèirsinneach|meanbh-dhiosg|minidisk|optaigeach
💾;diosg bog;bog|coimpiutair|diosg|floppy
💿;diosg optaigeach;cd|coimpiutair|diosg|lèirsinneach|optaigeach
📀;DVD;blu-ray|coimpiutair|diosg|DVD|lèirsinneach|optaigeach
🧮;abacas;abacas|àireamhachadh|àireamhaich|cunntas
🎥;camara-film;camara|camara-film|film|taigh-dhealbh
🎞️;frèamaichean film;film|frèam|frèamaichean film|taigh-dhealbh
📽️;proiseactar;film|proiseactar|taigh-dhealbh|tilgeir|video
🎬;bòrd-braig;bòrd-braig|film
📺;telebhisean;tbh|telebhisean|tv|video
📷;camara;camara|video
📸;camara le solas-boillsgidh;boillsgeadh|camara|camara le solas-boillsgidh|solas-boillsgidh|video
📹;camara-video;camara|camara-video|video
📼;cèiseag-video;cèiseag-video|teip|vhs|video
🔍;glainne-mheudachaidh dhan taobh chlì;acainn|glainne|glainne-mheudachaidh ag aomadh dhan taobh chlì|glainne-mheudachaidh dhan taobh chlì|inneal|lorg|meudachadh
🔎;glainne-mheudachaidh dhan taobh dheas;acainn|glainne|glainne-mheudachaidh ag aomadh dhan taobh dheas|glainne-mheudachaidh dhan taobh dheas|inneal|lorg|meudachadh
